loaded_uid	ncbi_taxon_id	taxon_rank_level	relative_abundance
79	358743	species	0.00866
79	457422	species	0.00845
79	457421	species	0.00795
79	624	species	0.00795
79	658082	species	0.00726
79	61171	species	0.00692
79	363265	species	0.00366
79	626929	species	0.00261
79	823	species	0.00233
79	876	species	0.00222
79	658655	species	0.00138
79	187327	species	0.00066
79	-1	species	19.4632
79	-1	genus	1.53966
80	816	genus	57.8847
80	239759	genus	16.7563
80	216851	genus	5.1721
80	1263	genus	5.06146
80	283168	genus	2.93955
80	1730	genus	1.85855
80	375288	genus	1.04222
80	572511	genus	0.99414
80	292632	genus	0.92426
80	35832	genus	0.59469
80	841	genus	0.54744
80	459786	genus	0.37095
80	1485	genus	0.25926
80	189330	genus	0.2505
80	724	genus	0.20867
80	40544	genus	0.09851
80	29465	genus	0.08167
80	61170	genus	0.07538
80	102106	genus	0.06727
80	561	genus	0.06593
80	447020	genus	0.06076
80	1301	genus	0.05837
80	1678	genus	0.04109
80	84111	genus	0.03779
80	100883	genus	0.03069
80	872	genus	0.02084
80	574697	genus	0.01927
80	33042	genus	0.01622
80	570	genus	0.01558
80	644652	genus	0.01551
80	244127	genus	0.01232
80	838	genus	0.00722
80	117563	genus	0.00386
80	946234	genus	0.00356
80	32207	genus	0.00303
80	1578	genus	0.00276
80	207244	genus	0.00128
80	239934	genus	0.00113
80	1378	genus	0.00064
80	46506	species	33.2499
80	28117	species	10.4809
80	820	species	8.45132
80	338188	species	8.26983
80	853	species	5.1721
80	328814	species	4.00491
80	28118	species	2.93955
80	246787	species	2.84052
80	40518	species	2.78762
80	658081	species	2.67834
80	821	species	1.65543
80	46228	species	1.50312
80	214856	species	1.36944
80	39485	species	1.14081
80	1118061	species	0.97224
80	817	species	0.88161
80	33039	species	0.77437
80	457412	species	0.72465
80	357276	species	0.67471
80	328812	species	0.64515
80	371601	species	0.5558
80	329854	species	0.49549
80	1211813	species	0.48433
80	39491	species	0.39033
80	28116	species	0.38673
80	818	species	0.37099
80	328813	species	0.32065
80	40520	species	0.21977
80	729	species	0.20867
80	39486	species	0.20651
80	39496	species	0.19872
80	360807	species	0.14859
80	166486	species	0.14673
80	39488	species	0.12868
80	40545	species	0.09851
80	301301	species	0.0969
80	823	species	0.08949
80	208479	species	0.07718
80	61171	species	0.07538
80	74426	species	0.06727
80	562	species	0.06593
80	658087	species	0.06212
80	446660	species	0.06076
80	626932	species	0.05318
80	358743	species	0.05139
80	29361	species	0.05066
80	1512	species	0.04783
80	291645	species	0.04486
80	88431	species	0.04399
80	1288121	species	0.04294
80	40519	species	0.03637
80	216816	species	0.03627
80	113107	species	0.0314
80	29466	species	0.02949
80	658089	species	0.02737
80	35833	species	0.02153
80	876	species	0.02084
80	544644	species	0.01927
80	116085	species	0.01622
80	573	species	0.01558
80	471189	species	0.01551
80	154046	species	0.01481
80	333367	species	0.01369
80	68892	species	0.01304
80	1264	species	0.0097
80	457421	species	0.00958
80	1304	species	0.00787
80	165179	species	0.00722
80	28037	species	0.00577
80	1685	species	0.00483
80	39777	species	0.00368
80	674529	species	0.00366
80	292800	species	0.00356
80	1535	species	0.00338
80	84112	species	0.00321
80	658086	species	0.00308
80	43675	species	0.00303
80	1604	species	0.00276
80	626931	species	0.00226
80	649756	species	0.00128
80	239935	species	0.00113
80	626929	species	0.00087
80	28111	species	0.00078
80	84135	species	0.00064
80	29347	species	0.0003
80	1318	species	0.0003
80	552398	species	0.00026
80	-1	species	3.10262
80	-1	genus	4.39447
81	830	genus	36.5836
81	1730	genus	22.9014
81	816	genus	8.03844
81	239759	genus	5.25849
81	292632	genus	4.19942
81	216851	genus	3.13912
81	577309	genus	2.41244
81	1263	genus	2.1489
81	375288	genus	2.00887
81	572511	genus	1.79941
81	841	genus	1.4092
81	33024	genus	1.31009
81	135858	genus	1.22303
81	40544	genus	0.61269
81	33042	genus	0.5686
81	1678	genus	0.53642
81	189330	genus	0.46074
81	459786	genus	0.45256
81	283168	genus	0.39279
